FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
1,3,2,1,100,21,7,7,3,1,2,21,4,2,5,5,1,3,4,4,4,4,4,4,5,4,4,4,4,3,3,2,2,2,2,4,2,4,2,2,3,3,2,2,2,2,1,3,2,4,5,4,2,3,3,2,3,4,2,1,2.8461538462,1.875,3,3,4,4.2,7.03
1,3,2,1,100,21,7,7,3,1,2,21,1,2,4,1,5,3,2,4,4,3,4,3,5,4,3,3,4,3,3,2,2,1,2,2,2,2,3,1,1,1,1,5,1,1,1,2,4,3,2,4,2,4,3,2,2,2,2,2,2.5384615385,1.625,2.5,1.5,3.6,3.8,4.17
1,5,1,4,100,41,10,10,3,1,1,43,5,2,5,5,1,3,2,5,5,5,5,5,4,5,4,5,3,5,3,2,1,1,2,3,2,1,2,2,3,1,1,3,1,2,2,1,1,4,3,2,1,2,2,1,4,1,1,1,1.5384615385,1.5,2.5,3.5,5,4.2,7.03
1,5,1,4,100,41,10,10,3,1,1,43,4,2,4,3,1,1,4,4,4,4,4,4,3,2,3,2,2,2,3,2,1,2,2,3,2,3,2,1,2,1,2,3,1,1,3,1,2,2,3,5,2,3,5,1,3,1,1,1,2,2,1.5,2.5,4,2.4,7.03
1,5,1,4,100,41,10,10,3,1,1,43,4,2,5,4,1,1,3,4,4,4,4,4,4,4,3,4,4,3,3,2,2,1,1,2,2,1,3,2,2,2,2,3,2,2,2,2,3,4,4,3,2,2,3,2,2,2,1,1,2.0769230769,1.875,3,2,4,3.8,7.03
1,5,1,4,100,41,10,10,3,1,1,43,4,2,4,4,1,3,2,5,5,5,5,5,5,5,4,5,4,5,4,2,1,1,1,2,1,3,2,1,1,1,1,4,1,1,1,2,4,2,5,3,1,2,2,1,2,2,2,1,2.1538461538,1.125,1.5,1.5,5,4.6,7.03
1,5,1,4,100,41,10,10,3,1,1,43,4,2,4,3,1,1,3,5,5,5,5,5,4,4,4,4,3,4,3,2,2,2,3,4,2,3,3,3,3,2,2,4,2,2,2,2,2,3,5,4,2,4,4,2,3,2,3,1,2.8461538462,2.25,2.5,3,5,3.8,7.03
1,5,1,4,100,41,10,10,3,1,1,43,4,2,4,5,1,1,4,5,5,5,5,5,4,4,4,4,4,4,3,3,2,2,2,4,2,2,2,1,3,3,2,2,1,2,2,3,3,3,5,3,3,2,3,1,3,3,2,1,2.3846153846,2,2.5,3,5,4,7.03
1,5,1,4,100,41,10,10,3,1,1,43,5,1,3,2,1,3,5,4,3,4,5,4,4,3,3,3,4,2,2,4,1,3,4,4,5,2,4,1,4,4,2,1,3,5,5,5,4,4,3,2,3,2,4,2,4,4,4,,2.7692307692,3.625,2.5,4,4,3.4,
1,5,1,4,100,41,10,10,3,1,1,43,4,1,5,5,1,1,2,4,4,4,4,4,3,4,3,4,3,4,3,3,2,2,3,3,2,2,3,2,2,2,2,5,2,2,2,2,2,2,4,2,2,2,4,2,2,2,1,1,2.2307692308,2.25,2,2,4,3.4,7.03
1,5,1,4,100,41,10,10,3,1,1,43,4,2,4,4,1,6,4,5,5,5,5,5,5,4,5,5,4,4,3,3,1,1,2,1,2,2,1,1,2,1,1,3,1,1,1,1,1,4,3,4,2,1,1,1,2,1,1,1,1.4615384615,1.375,2.5,2,5,4.6,7.03
2,1,1,2,100,28,1,1,3,1,2,13,5,1,5,5,1,5,2,5,5,5,5,4,4,4,3,4,3,4,3,2,2,1,2,2,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,4,3,3,3,3,3,3,3,1,2.9230769231,2.25,2.5,2.5,4.8,3.6,7.03
2,1,1,2,100,28,1,1,3,1,2,13,5,2,5,5,2,3,2,4,5,5,5,4,5,5,3,4,4,4,4,2,1,2,3,1,3,2,2,2,3,2,2,5,1,1,1,3,2,2,3,3,3,2,2,2,3,3,1,1,2.2307692308,2.125,1.5,3,4.6,4.2,7.03
2,1,1,2,100,28,1,1,3,1,2,13,5,2,4,4,1,3,2,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,1,2,2,1,1,3,2,1,2,1,1,2,2,2,2,3,2,2,2,3,2,3,2,2,1,1.8461538462,1.625,2,3,5,5,7.03
1,1,2,4,100,52,28,28,3,1,1,6,4,2,5,4,1,1,2,4,4,4,4,4,3,3,4,3,4,3,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,,,,1,4,3.4,7.03
1,1,2,4,100,52,28,28,3,1,1,6,3,2,4,4,1,3,3,5,5,5,5,5,5,5,5,5,4,4,5,1,1,5,2,3,2,3,2,1,1,2,1,3,1,1,1,1,1,3,5,3,2,3,1,1,1,1,2,1,1.9230769231,2,2,1,5,4.8,7.03
1,3,2,1,50,16,,,4,1,2,35,2,2,4,3,1,3,3,4,3,3,4,4,4,4,4,4,4,3,4,1,2,1,2,5,2,5,3,1,3,3,3,5,1,1,1,1,3,3,5,4,1,3,3,1,3,1,3,1,2.8461538462,1.75,2.5,3,3.6,4,7.03
1,3,2,1,50,16,,,4,1,2,35,1,2,4,5,1,3,3,3,4,4,2,2,1,5,1,2,1,3,2,2,1,2,2,2,4,1,1,1,2,1,2,4,3,1,3,1,2,2,2,1,2,1,5,1,2,1,1,1,1.3846153846,2.375,1.5,2,3,2,7.03
1,3,2,1,50,16,,,4,1,2,35,2,1,3,2,2,5,3,3,3,3,4,2,1,1,3,2,2,2,3,2,2,1,1,3,1,2,2,3,1,3,1,3,1,1,1,1,1,5,1,3,1,3,3,1,1,1,1,1,2.0769230769,1.125,3.5,1,3,1.8,7.03
1,3,2,1,50,16,,,4,1,2,35,1,2,5,5,1,1,3,3,3,3,4,4,4,4,4,3,4,4,4,3,1,1,1,3,1,2,1,1,1,1,1,5,1,1,2,1,2,2,1,3,1,2,1,1,1,1,4,6,2.0769230769,1.125,1.5,1,3.4,3.8,
1,3,2,1,50,16,,,4,1,2,35,4,2,5,4,1,5,3,4,3,5,5,4,4,5,4,5,5,3,3,3,1,2,2,5,2,1,3,1,3,3,2,5,1,2,3,1,3,3,2,3,2,2,3,2,3,1,1,1,2.2307692308,2.125,2,3,4.2,4.6,7.03
1,3,2,1,50,16,,,4,1,2,35,2,2,4,4,4,3,3,4,4,4,3,3,5,5,4,4,4,4,3,3,1,2,3,4,3,2,3,2,3,3,2,3,2,2,2,3,3,3,3,4,3,2,3,2,4,3,3,1,2.6923076923,2.5,2,3.5,3.6,4.4,7.03
1,3,2,1,50,16,,,4,1,2,35,2,2,4,5,2,3,1,3,3,3,3,2,3,2,2,3,3,2,3,4,1,1,2,3,3,2,3,2,4,4,2,2,4,5,2,3,3,3,3,3,3,3,3,3,3,3,,1,,2.5,2,3.5,2.8,2.6,7.03
1,3,2,1,50,16,,,4,1,2,35,4,2,4,1,1,1,2,3,3,4,4,3,4,3,3,2,3,3,3,1,1,1,2,3,1,3,2,1,1,1,1,3,1,1,1,2,3,3,3,4,2,2,3,3,2,2,3,2,2.3846153846,1.375,2,1.5,3.4,3,4.17
1,3,2,1,50,16,,,4,1,2,35,3,1,3,2,1,3,4,4,4,4,4,2,2,3,2,3,2,1,3,1,4,1,2,4,1,4,4,3,,,,,,,,,,,,,,,,,,,,1,,,,,3.6,2.4,7.03
1,3,2,1,50,16,,,4,1,2,35,1,2,5,5,2,2,3,3,2,4,4,3,3,4,4,3,4,2,3,3,3,1,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,3,3,3,2,3,2,4,2,2,1,2.5384615385,2.625,3,3.5,3.2,3.6,7.03
2,1,1,4,100,39,15,15,3,1,1,41,5,1,4,5,2,3,4,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,3,4,2,2,3,1,4,1,1,4,1,1,1,3,3,5,4,4,1,2,2,1,5,3,2,1,2.3846153846,1.625,3,4.5,5,4.8,7.03
2,1,1,4,100,39,15,15,3,1,1,41,1,2,4,4,1,1,2,5,5,5,4,5,2,4,2,4,4,4,4,,1,1,2,4,2,4,2,1,1,2,1,5,1,1,1,1,2,2,5,5,1,1,1,1,2,1,2,5,2.3076923077,1.375,1.5,1.5,4.8,3.2,4.27
2,1,1,4,100,39,15,15,3,1,1,41,3,2,4,3,1,3,4,5,5,5,5,4,4,4,3,4,4,4,4,,1,1,1,4,2,5,2,1,4,2,,4,2,,1,,1,5,5,4,2,4,2,,4,4,5,1,,,3,4,4.8,3.8,7.03
2,1,1,4,100,39,15,15,3,1,1,41,1,2,4,4,2,3,2,5,5,5,5,4,4,4,4,3,3,4,3,2,1,1,1,1,1,2,2,1,2,2,1,3,1,1,1,1,2,3,3,3,2,2,3,2,2,2,2,1,1.8461538462,1.25,2,2,4.8,3.6,7.03
2,1,1,4,100,39,15,15,3,1,1,41,2,1,4,2,3,1,3,5,5,5,4,4,5,5,4,5,4,5,3,2,4,1,2,4,2,3,3,2,1,3,1,3,2,1,1,3,4,3,5,4,3,3,3,3,2,3,3,,3.2307692308,1.875,3.5,1.5,4.6,4.6,
2,1,1,4,100,39,15,15,3,1,1,41,1,2,2,1,1,3,4,5,5,5,5,5,5,3,4,4,4,5,3,4,2,1,3,3,3,4,2,2,2,4,1,5,1,2,1,2,4,5,5,4,3,4,3,3,3,3,4,1,3.3846153846,1.875,3.5,2.5,5,4,7.03
2,1,1,4,100,39,15,15,3,1,1,41,1,2,3,1,1,5,2,5,5,5,5,4,4,5,4,5,5,5,,2,2,1,1,3,,5,2,3,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9230769231,,2.5,2,4.8,4.6,3.52
2,1,1,4,100,39,15,15,3,1,1,41,3,2,5,4,1,3,3,4,5,4,4,4,3,4,3,4,3,3,4,2,1,1,2,3,2,3,2,1,1,2,1,4,1,2,2,1,1,3,4,4,2,2,3,1,1,2,3,1,2.1538461538,1.625,2,1,4.2,3.4,7.03
2,1,1,4,100,39,15,15,3,1,1,41,3,2,2,3,2,5,2,4,4,4,3,3,2,2,3,3,3,4,4,1,2,1,2,1,1,1,2,1,1,5,1,1,1,1,1,1,3,1,3,5,1,5,1,1,1,1,1,6,2.1538461538,1.25,1.5,1,3.6,2.6,
2,1,1,4,100,39,15,15,3,1,1,41,3,2,5,5,2,3,3,5,5,5,5,5,4,3,3,2,3,4,4,3,1,1,3,1,2,1,3,1,2,2,1,1,1,1,1,2,3,5,3,3,3,3,3,3,3,3,3,1,2.0769230769,1.875,3,2.5,5,3,7.03
2,1,1,4,100,39,15,15,3,1,1,41,3,1,4,4,5,1,4,5,5,4,4,4,4,4,3,3,4,4,4,2,3,3,3,4,2,3,2,2,2,3,3,5,2,2,3,3,4,2,5,4,2,3,3,3,3,3,3,1,3.3076923077,2.5,2.5,2.5,4.4,3.6,7.03
2,1,1,4,100,39,15,15,3,1,1,41,1,2,2,2,1,1,3,5,5,5,5,5,4,5,5,5,5,5,4,1,3,1,1,4,1,3,3,2,3,3,3,1,1,1,1,1,3,3,5,3,1,3,4,1,4,1,1,1,2.2307692308,1.5,3,3.5,5,4.8,7.03
2,1,1,4,100,39,15,15,3,1,1,41,1,2,4,3,1,1,2,5,5,5,5,5,5,5,4,3,5,4,4,2,2,2,2,3,2,3,2,2,3,3,2,3,3,2,3,3,3,2,4,4,3,3,3,2,3,3,3,4,2.8461538462,2.375,2,3,5,4.4,5.16
1,3,2,1,100,21,7,7,3,1,2,9,3,2,5,3,3,3,1,4,4,4,4,4,2,4,4,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,2,1.1538461538,1,1,1,4,2.8,4.17
1,3,2,1,100,21,7,7,3,1,2,9,3,2,5,3,2,3,2,5,5,5,5,5,5,5,4,5,5,5,5,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,5,2,1,2,2,1,1,2,4,2,1.7692307692,1,1.5,1,5,4.8,4.17
1,1,1,2,100,24,,,3,2,1,6,3,2,4,3,1,5,3,5,4,4,5,5,3,4,3,5,5,3,3,2,2,1,2,2,2,3,1,1,3,2,2,3,2,1,2,2,3,4,3,4,2,2,2,2,3,2,2,1,2.3076923077,1.75,3,3,4.6,4,7.03
1,1,1,2,100,24,,,3,2,1,6,3,1,4,4,1,3,4,,4,4,,4,4,4,4,4,4,4,4,2,4,3,4,,,4,4,3,5,4,4,4,3,3,4,4,4,4,5,4,4,5,3,4,5,4,4,1,,,4,5,,4,7.03
1,1,1,3,100,34,18,16,3,1,1,39,1,1,4,2,1,3,3,4,4,4,4,4,3,4,3,4,5,3,3,2,3,2,3,4,3,4,3,2,3,3,3,4,2,2,3,2,3,2,3,5,3,3,3,3,3,3,3,1,3.2307692308,2.75,2.5,3,4,3.8,7.03
1,1,1,3,100,34,18,16,3,1,1,39,2,2,4,5,2,5,2,5,5,5,4,5,4,4,3,3,4,3,4,1,1,1,2,3,4,3,3,1,2,3,1,2,1,2,2,2,4,3,2,4,2,1,5,1,3,1,2,1,2.1538461538,2,2,2.5,4.8,3.6,7.03
1,1,1,3,100,34,18,16,3,1,1,39,3,1,5,4,2,5,4,5,5,5,5,5,5,5,5,5,4,5,4,4,3,1,2,4,2,3,1,2,1,2,2,3,2,1,3,2,3,4,3,3,2,2,2,2,1,2,2,6,2.5384615385,1.875,3.5,1,5,4.8,
1,1,1,3,100,34,18,16,3,1,1,39,1,2,5,5,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,3,1,1,3,1,2,1,1,1,1,2,3,1,5,1,5,1,1,1,1,1,1,2,1.25,2,1,5,5,7.03
1,1,1,3,100,34,18,16,3,1,1,39,1,1,5,5,2,5,1,4,5,4,5,4,4,4,3,4,4,4,4,3,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.3076923077,1,1.5,1,4.4,3.8,7.03
1,1,1,3,100,34,18,16,3,1,1,39,1,1,5,4,1,1,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,2,3,3,3,3,3,3,4,4,3,4,4,3,3,3,3,5,3,3,2,3,3,3,3,3,6,3.0769230769,3.125,3.5,3,4,3.6,
1,1,1,3,100,34,18,16,3,1,1,39,3,2,5,5,2,5,4,5,5,4,5,5,5,4,5,5,5,5,4,4,1,1,3,3,3,2,3,1,2,3,1,3,3,2,1,1,4,4,2,3,3,3,3,2,3,2,2,6,2.3076923077,2.25,2.5,2.5,4.8,4.8,
1,1,1,3,100,34,18,16,3,1,1,39,3,1,3,4,2,5,2,5,5,5,5,5,5,5,4,3,4,4,4,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1.2307692308,1,2,1,5,4.2,7.03
1,1,1,3,100,34,18,16,3,1,1,39,3,1,4,2,2,5,3,4,2,3,3,3,1,1,2,4,1,3,2,4,3,1,3,4,2,4,2,1,3,3,1,3,1,1,1,2,3,5,5,3,3,2,2,2,3,2,2,1,2.6153846154,1.75,4,3,3,1.8,7.03
1,3,1,3,100,33,11,11,3,1,2,20,1,1,3,3,,1,2,4,4,5,4,4,5,5,3,4,4,5,5,1,3,1,1,3,1,3,2,2,3,3,3,5,1,1,2,2,4,2,3,4,2,2,2,2,2,2,3,2,2.9230769231,1.625,2.5,2.5,4.2,4.2,4.17
1,3,1,3,100,33,11,11,3,1,2,20,3,2,4,2,1,3,3,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,3,4,2,4,3,4,5,4,4,4,2,1,3,1,3,3,4,5,5,5,1,1,5,1,2,1,3,2.875,2,5,5,5,7.03
1,3,1,3,100,33,11,11,3,1,2,20,4,2,5,2,3,3,2,4,4,4,5,3,5,5,5,4,4,3,4,2,1,2,2,4,2,3,1,5,1,2,1,4,1,1,1,1,2,2,3,3,2,2,3,2,2,2,2,2,2.5384615385,1.5,1.5,1.5,4,4.6,4.17
1,3,1,3,100,33,11,11,3,1,2,20,4,1,4,2,1,3,2,5,5,5,5,5,5,5,5,5,5,5,4,3,4,1,1,3,1,2,1,1,1,1,1,3,1,,,1,5,3,3,3,1,2,2,1,1,1,1,2,2.1538461538,,3.5,1,5,5,4.17
1,3,1,3,100,33,11,11,3,1,2,20,3,1,4,3,3,1,4,3,5,4,4,4,3,4,2,2,2,3,2,3,4,1,1,4,1,4,3,2,4,4,2,5,1,1,1,1,3,5,5,5,2,4,3,2,4,2,4,1,3.3846153846,1.5,4.5,4,4,2.6,7.03
1,3,1,3,100,33,11,11,3,1,2,20,3,1,3,3,3,3,2,5,5,5,5,4,5,5,3,5,4,4,3,5,2,1,2,3,1,4,4,1,1,1,1,5,1,1,1,1,4,5,5,4,1,2,3,1,1,2,1,1,2.3846153846,1.5,3.5,1,4.8,4.4,7.03
1,3,1,3,100,33,11,11,3,1,2,20,4,1,3,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,2,4,2,5,2,5,2,2,2,3,1,1,2,2,4,5,5,5,2,4,4,2,4,4,4,1,3.6923076923,1.875,4.5,3,5,5,7.03
1,3,1,3,100,33,11,11,3,1,2,20,3,2,4,2,1,3,3,5,5,5,4,5,5,4,4,4,4,5,3,1,2,1,3,3,1,2,2,1,2,2,1,1,1,1,1,2,2,3,3,3,1,2,3,1,1,1,3,1,1.9230769231,1.375,2.5,1.5,4.8,4.2,7.03
1,1,1,1,67,37,,6,3,1,1,60,5,2,3,4,4,5,2,4,5,5,4,3,4,4,4,3,3,3,3,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,3,3,3,3,3,1,3,1,3,1,2,6,1.5384615385,1.5,2.5,2.5,4.2,3.6,
1,1,1,1,67,37,,6,3,1,1,60,3,1,4,4,1,1,4,4,5,5,4,4,4,4,4,3,2,3,3,2,1,1,2,5,3,4,3,1,3,3,2,5,1,1,1,3,2,3,5,4,2,3,3,3,4,3,2,1,3,1.875,2,3.5,4.4,3.4,7.03
1,1,1,1,67,37,,6,3,1,1,60,2,2,4,5,1,3,3,3,4,3,3,2,2,4,3,4,4,1,1,3,3,3,4,3,4,2,1,,4,3,2,3,2,2,1,3,3,3,5,3,2,3,3,2,5,3,3,4,,2.375,3,4.5,3,3.4,5.16
1,1,1,1,67,37,,6,3,1,1,60,4,1,4,2,1,3,4,5,5,5,5,5,5,5,5,5,5,3,4,3,4,2,4,3,2,4,2,1,3,3,3,3,2,2,2,3,3,3,5,2,5,3,3,4,2,2,3,,2.9230769231,2.75,3.5,2.5,5,5,
1,1,1,1,67,37,,6,3,1,1,60,3,2,4,3,1,3,4,4,5,3,4,4,2,4,3,2,3,3,3,1,2,2,5,3,4,3,2,2,4,2,3,3,2,1,2,2,4,3,3,4,5,2,4,1,4,1,3,1,2.4615384615,3.125,2.5,4,4,2.8,7.03
1,1,1,1,67,37,,6,3,1,1,60,2,2,5,4,1,5,2,4,4,5,5,5,4,4,3,4,5,4,4,2,2,1,1,1,2,1,2,1,3,2,1,1,1,1,1,1,3,3,2,3,2,1,3,1,2,1,1,1,1.4615384615,1.375,2.5,2.5,4.6,4,7.03
1,1,1,1,67,37,,6,3,1,1,60,3,1,5,4,1,5,3,3,4,5,4,4,4,4,4,3,3,3,3,2,2,1,1,3,1,2,3,2,4,2,2,5,2,1,1,1,2,3,5,1,1,1,3,1,3,1,1,1,1.8461538462,1.5,2.5,3.5,4,3.6,7.03
1,1,1,1,67,37,,6,3,1,1,60,3,2,4,4,1,5,2,4,5,4,5,5,4,5,5,4,3,5,5,1,5,1,4,5,2,5,5,3,5,5,5,5,1,1,5,1,5,5,5,5,2,5,5,1,5,1,5,6,3.9230769231,3.125,5,5,4.6,4.2,
2,5,2,1,33,32,,1,2,1,2,38,4,2,4,4,1,3,4,4,4,4,4,3,4,4,5,3,4,3,4,3,2,2,2,3,3,3,2,1,4,2,2,4,2,2,2,2,2,3,3,4,2,2,3,2,3,3,2,1,2.4615384615,2.125,2.5,3.5,3.8,4,7.03
2,5,2,1,33,32,,1,2,1,2,38,3,1,4,2,1,1,2,5,5,5,5,5,5,4,5,4,4,4,3,4,1,3,3,4,3,1,3,1,1,3,1,3,1,3,2,1,3,3,1,1,2,2,3,3,3,1,2,3,2,2.25,2,2,5,4.4,3.52
2,5,2,1,33,32,,1,2,1,2,38,3,2,3,4,1,3,1,5,5,5,4,4,3,3,4,3,3,4,1,3,1,1,1,5,1,1,3,1,3,1,1,3,1,1,1,3,3,3,3,3,1,1,3,1,3,1,1,1,1.9230769231,1.25,2,3,4.6,3.2,7.03
2,5,2,1,33,32,,1,2,1,2,38,2,2,4,5,1,1,3,5,4,5,5,5,3,3,4,3,4,3,3,1,3,3,3,3,3,3,1,1,1,3,5,3,1,,,5,3,5,5,5,1,1,1,1,1,1,1,1,2.5384615385,,4,1,4.8,3.4,7.03
2,5,2,1,33,32,,1,2,1,2,38,4,2,3,5,1,1,1,2,2,2,3,4,3,2,2,2,2,,1,4,2,1,1,5,3,3,1,1,1,1,5,5,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,4,2.4615384615,1.75,1.5,1,2.6,2.2,5.16
2,5,2,1,33,32,,1,2,1,2,38,3,1,4,3,1,5,2,4,4,4,4,3,3,4,3,4,4,4,3,3,3,2,3,2,3,3,3,3,2,3,2,2,2,4,2,3,3,3,5,1,3,4,4,3,2,3,1,1,2.6153846154,2.5,3,2,3.8,3.6,7.03
2,5,2,1,33,32,,1,2,1,2,38,4,1,5,5,3,5,2,5,3,5,5,5,5,5,5,5,5,4,4,2,1,1,3,3,3,2,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,6,,,,1,4.6,5,
2,5,2,1,33,32,,1,2,1,2,38,5,1,3,5,4,3,4,5,5,2,5,4,1,4,4,2,4,2,3,3,2,1,2,2,1,4,2,3,5,3,2,3,3,2,2,3,3,4,5,4,3,3,,,,,,1,,2,3,,4.2,3,7.03
2,5,2,1,33,32,,1,2,1,2,38,2,2,3,4,1,5,3,5,4,5,4,3,3,3,4,3,3,3,4,2,4,1,2,4,4,2,2,5,2,1,1,2,2,1,2,1,3,2,3,3,2,1,1,1,3,1,3,4,2.3846153846,2,3,2.5,4.2,3.2,5.16
2,5,2,1,33,32,,1,2,1,2,38,2,1,5,4,1,5,2,4,5,5,4,4,5,4,3,3,4,4,3,5,2,1,2,3,2,2,2,2,2,2,1,3,1,1,1,3,2,5,4,2,2,2,2,2,3,3,3,1,2.3846153846,1.5,3.5,2.5,4.4,3.8,7.03
2,5,2,1,33,32,,1,2,1,2,38,4,1,4,4,1,3,4,4,4,4,4,4,4,4,3,3,4,3,3,4,2,3,3,3,2,3,3,3,3,3,3,3,2,4,2,3,3,4,5,4,3,3,4,3,3,4,4,1,3.1538461538,2.625,3,3,4,3.6,7.03
2,5,2,1,33,32,,1,2,1,2,38,4,1,3,5,1,5,2,4,5,5,5,4,3,3,4,3,4,3,3,2,2,1,1,3,3,1,3,1,1,3,1,1,1,1,1,3,3,5,3,4,3,3,3,3,3,3,2,1,2.4615384615,1.75,3.5,2,4.6,3.4,7.03
2,5,2,1,33,32,,1,2,1,2,38,3,2,4,5,1,1,3,4,3,4,4,4,4,4,3,2,3,3,3,4,3,2,4,4,3,3,3,3,3,2,2,3,2,3,2,2,3,4,5,5,3,3,4,3,3,2,2,1,2.9230769231,2.625,3.5,3,3.8,3.2,7.03
2,1,1,2,100,29,2,2,3,1,2,40,2,2,4,3,1,1,4,4,4,4,5,4,5,4,4,4,4,4,4,3,2,2,4,4,2,3,3,4,5,3,3,5,3,3,3,3,2,4,5,5,3,5,5,3,5,3,4,1,3.5384615385,2.875,3,5,4.2,4.2,7.03
2,1,1,2,100,29,2,2,3,1,2,40,4,2,4,5,1,1,3,5,5,5,5,5,4,5,3,4,4,4,4,3,2,2,3,2,3,2,3,2,2,3,2,4,2,2,2,2,3,3,4,4,3,3,3,2,3,2,3,1,2.6153846154,2.5,2.5,2.5,5,4,7.03
2,1,1,2,100,29,2,2,3,1,2,40,3,2,5,4,1,3,3,4,5,2,4,4,4,4,3,4,4,3,3,2,2,1,3,4,3,4,4,2,5,4,2,5,2,2,2,2,3,4,4,5,2,4,4,2,5,3,1,1,3.1538461538,2.375,3,5,3.8,3.8,7.03
2,1,1,2,100,29,2,2,3,1,2,40,3,2,4,4,1,3,5,4,5,4,4,4,3,4,3,2,5,3,3,1,2,2,1,2,2,2,2,1,2,1,1,3,1,1,1,2,1,4,5,2,2,2,3,2,3,2,2,1,1.8461538462,1.5,3,2.5,4.2,3.4,7.03
2,1,1,2,100,29,2,2,3,1,2,40,2,2,5,2,2,1,4,5,5,5,4,5,3,3,3,4,4,3,3,3,1,2,3,4,2,3,2,1,1,3,2,2,2,2,3,3,3,4,4,2,3,2,3,2,3,3,2,1,2.3846153846,2.375,2.5,2,4.8,3.4,7.03
2,1,1,2,100,29,2,2,3,1,2,40,3,2,5,4,1,5,2,4,4,4,4,4,2,2,3,3,4,3,2,2,2,1,1,3,1,2,1,1,1,1,1,3,1,1,1,1,1,2,5,3,1,3,2,1,1,1,1,6,1.7692307692,1,2,1,4,2.8,
2,1,1,2,100,29,2,2,3,1,2,40,3,2,3,2,1,3,4,5,5,5,5,5,5,5,5,3,4,3,3,2,2,1,3,2,3,3,3,2,2,3,1,4,1,,4,5,3,4,3,5,3,3,3,3,3,3,2,1,3.0769230769,2.375,3,2.5,5,4.4,7.03
2,1,1,2,100,29,2,2,3,1,2,40,3,2,4,4,1,1,1,5,4,5,5,5,5,5,4,5,4,4,5,3,1,1,1,3,1,3,1,1,3,3,5,3,1,1,1,1,3,3,3,5,3,5,3,1,3,1,1,3,2.3846153846,1.75,2,3,4.8,4.6,3.52
2,1,1,2,100,29,2,2,3,1,2,40,4,1,4,4,3,1,3,3,3,5,5,4,3,2,2,2,3,3,3,1,5,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1.9230769231,1,3,1,4,2.4,
1,1,1,3,100,34,15,10,3,2,1,18,5,2,5,2,4,3,2,5,5,4,5,5,4,3,4,4,4,4,5,1,2,1,1,3,1,2,2,1,3,3,1,4,1,1,1,2,3,4,3,4,2,4,3,2,3,3,2,1,2.6923076923,1.25,3,3,4.8,3.8,7.03
2,1,1,2,100,29,2,2,3,1,2,16,5,2,5,5,1,3,3,2,4,3,4,2,4,4,4,2,2,1,2,2,1,1,1,1,1,1,3,1,2,1,1,3,1,1,1,1,3,3,3,2,1,1,3,1,3,1,1,1,1.3846153846,1.25,2,2.5,3,3.2,7.03
2,1,1,2,100,29,2,2,3,1,2,16,5,2,5,4,4,3,2,1,3,3,2,2,2,4,3,2,4,1,1,1,2,1,1,4,1,3,2,2,3,3,2,4,1,1,1,2,2,4,3,4,2,4,3,2,3,3,2,1,2.8461538462,1.375,3,3,2.2,3,7.03
2,1,1,2,100,29,2,2,3,1,2,16,5,2,5,5,1,3,2,3,4,3,4,3,4,5,3,4,2,3,3,2,1,1,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,3,1,2,2,2,2,1,2,1,1,1,1.3076923077,1.5,2,2.5,3.4,3.6,7.03
