id,default,d_dummy,student,student_dummy,balance,income,gender,edu,avg_late_payment
3352,No,0,No,0,826.9601242,61365.44432,0,1,6
3353,No,0,No,0,770.0819346,38010.26111,1,0,60
3354,No,0,Yes,1,1109.425497,10973.08825,0,0,24
3355,No,0,No,0,559.3240273,53542.41272,0,0,76
3356,No,0,Yes,1,390.2781979,9050.002781,1,0,50
3357,No,0,No,0,1567.023862,42258.77335,0,1,20
3358,No,0,No,0,170.2602366,62708.16202,0,0,49
3359,No,0,No,0,528.8502036,46222.28896,1,0,30
3360,No,0,No,0,0,49471.7494,1,0,76
3361,No,0,Yes,1,1000.415807,14071.00854,0,0,11
3362,No,0,No,0,538.7486464,34834.44571,1,0,60
3363,No,0,No,0,435.4028043,35168.72709,1,0,88
3364,No,0,No,0,110.6605307,64525.9379,1,0,14
3365,No,0,No,0,153.563343,49405.26098,1,1,77
3366,No,0,Yes,1,856.6247281,19056.86784,1,1,13
3367,No,0,Yes,1,934.2520481,20747.21223,0,0,7
3368,No,0,No,0,783.1229601,36514.69014,0,0,71
3369,No,0,Yes,1,1271.112495,17451.04119,1,0,12
3370,No,0,No,0,910.7598227,33660.71897,0,0,24
3371,No,0,No,0,748.6520804,40612.21576,0,0,35
3372,No,0,No,0,668.9422598,42028.92384,1,0,44
3373,No,0,Yes,1,1061.932041,18589.62145,0,0,62
3374,No,0,No,0,766.0088421,45155.09721,1,0,28
3375,No,0,Yes,1,1396.234603,15837.25338,0,1,69
3376,No,0,No,0,265.4358914,34040.54849,0,0,51
3377,Yes,1,No,0,2080.937247,34494.17121,1,0,40
3378,No,0,No,0,324.6912643,47103.45782,1,0,87
3379,No,0,Yes,1,1135.010767,24005.0051,1,0,31
3380,Yes,1,No,0,1731.680766,56228.92168,1,0,24
3381,No,0,Yes,1,1133.232966,16749.46145,0,1,29
3382,No,0,No,0,782.6486901,37497.087,1,1,46
3383,No,0,Yes,1,745.5654746,12896.6329,1,1,47
3384,No,0,No,0,1444.361237,51154.50812,1,0,24
3385,No,0,Yes,1,1340.5292,19318.84043,0,1,74
3386,Yes,1,No,0,1903.667219,41173.50399,1,0,89
3387,No,0,No,0,317.9035736,42209.48734,0,0,69
3388,No,0,No,0,901.3177479,43242.61209,1,0,63
3389,No,0,No,0,527.9834823,39950.95852,0,0,84
3390,No,0,Yes,1,915.6537558,16888.81242,0,1,65
3391,No,0,No,0,1143.550354,42694.80392,1,0,8
3392,Yes,1,No,0,1488.558775,22256.86369,0,0,76
3393,No,0,No,0,1024.230284,27104.85794,0,0,47
3394,No,0,No,0,619.9038223,29217.35234,0,0,27
3395,No,0,No,0,1007.248656,34893.13769,1,0,3
3396,No,0,No,0,0,42577.81452,0,0,29
3397,No,0,No,0,1342.047594,51442.56558,1,1,86
3398,No,0,Yes,1,1478.169785,22564.58488,0,0,64
3399,No,0,No,0,149.3577795,52310.41153,0,0,25
3400,No,0,No,0,279.7242752,52008.41581,0,0,54
3401,No,0,No,0,869.8087827,49312.50649,1,0,74
3402,No,0,No,0,1493.287852,56364.25489,1,0,79
3403,No,0,No,0,1127.822686,43344.89429,0,0,65
3404,No,0,No,0,924.6927054,38676.97044,1,0,27
3405,No,0,No,0,311.507988,43379.63468,1,0,15
3406,No,0,No,0,696.5100668,28610.19466,1,0,5
3407,No,0,Yes,1,295.6334521,25452.47585,0,0,51
3408,No,0,No,0,464.762682,17862.22687,0,0,44
3409,No,0,Yes,1,750.4126745,17291.52689,1,0,55
3410,No,0,No,0,890.4076532,52943.3834,1,0,72
3411,No,0,No,0,0,37455.19888,0,0,35
3412,No,0,Yes,1,340.697866,12351.82596,1,1,27
3413,No,0,No,0,724.2438058,43399.71828,1,0,59
3414,No,0,No,0,979.8550462,40374.05156,0,1,33
3415,No,0,No,0,33.45702647,30510.03842,1,1,55
3416,No,0,No,0,1203.736179,40969.08235,0,1,22
3417,No,0,No,0,735.7308567,23225.1771,1,1,63
3418,No,0,Yes,1,884.9188466,27208.77127,1,0,1
3419,No,0,No,0,825.8499757,48216.71189,1,0,38
3420,No,0,Yes,1,1734.58584,14165.27886,1,0,29
3421,No,0,Yes,1,670.4934929,16513.04426,0,0,7
3422,No,0,No,0,874.8472856,36709.10831,1,0,13
3423,No,0,No,0,0,40021.35536,0,0,62
3424,No,0,No,0,827.3504736,43833.4237,1,0,52
3425,No,0,No,0,1508.841378,31739.27192,1,0,20
3426,No,0,Yes,1,0,19095.83037,1,0,4
3427,No,0,Yes,1,914.515479,7525.584256,0,0,8
3428,No,0,No,0,302.9612445,51030.43953,1,0,48
3429,No,0,Yes,1,275.4858932,13448.33419,1,0,51
3430,No,0,No,0,589.5580943,42335.44703,1,1,89
3431,No,0,No,0,1120.267458,45153.04007,1,1,7
3432,No,0,Yes,1,1416.966156,11104.56632,1,0,7
3433,No,0,No,0,1270.176678,44185.35771,0,1,16
3434,No,0,No,0,848.2344863,35186.5775,0,1,42
3435,No,0,No,0,560.9680738,43254.71541,0,0,29
3436,No,0,No,0,619.6155048,45463.3009,0,0,18
3437,No,0,No,0,1197.579775,18449.02078,0,0,59
3438,Yes,1,No,0,1585.729401,52274.86012,0,0,1
3439,No,0,No,0,478.3633261,28262.86813,0,0,0
3440,No,0,No,0,1144.912479,41370.51658,1,0,78
3441,No,0,No,0,778.7519229,58860.38076,1,0,9
3442,No,0,Yes,1,1675.422141,13703.88109,0,0,73
3443,No,0,No,0,680.7697735,56759.23459,1,0,80
3444,No,0,Yes,1,1113.577978,17593.52985,1,0,61
3445,No,0,No,0,339.3513975,38097.01668,1,0,27
3446,No,0,No,0,908.8712521,55612.17236,1,0,46
3447,No,0,No,0,480.787555,11193.4157,0,0,12
3448,No,0,Yes,1,874.5830207,17378.28727,0,1,46
3449,No,0,No,0,0,42515.16283,1,0,38
3450,No,0,No,0,1353.522203,52048.50412,1,0,69
3451,No,0,No,0,1073.950033,28845.74203,1,0,28
3452,No,0,Yes,1,1402.287769,13276.24908,0,0,5
3453,No,0,No,0,759.1480034,24473.1066,0,1,74
3454,No,0,No,0,4.109498145,38326.19836,0,1,14
3455,No,0,No,0,194.5543901,38794.14591,1,0,66
3456,No,0,Yes,1,597.5996145,16526.67733,0,0,73
3457,No,0,Yes,1,1067.781115,18641.72431,1,0,24
3458,No,0,No,0,379.2910135,43096.48981,0,0,27
3459,No,0,Yes,1,583.5997492,15179.68613,0,0,69
3460,No,0,No,0,465.5222142,30792.88359,0,1,42
3461,No,0,No,0,1144.122747,33624.94143,0,1,39
3462,No,0,Yes,1,1025.087573,29019.32622,1,1,79
3463,No,0,No,0,203.9580437,63638.18732,1,1,6
3464,No,0,Yes,1,439.5817266,17823.50194,1,1,35
3465,No,0,No,0,0,40574.42079,1,1,82
3466,No,0,No,0,720.8575686,42753.72169,1,0,72
3467,No,0,No,0,1385.79514,44983.29656,0,1,16
3468,No,0,No,0,1127.507577,64618.74214,1,0,88
3469,No,0,No,0,808.0001678,36076.0798,0,0,49
3470,No,0,Yes,1,280.2481537,25307.37708,1,1,35
3471,No,0,No,0,378.7230203,15738.33184,1,1,9
3472,No,0,Yes,1,885.5168464,21211.3259,1,0,44
3473,No,0,No,0,0,37482.48573,0,1,32
3474,No,0,Yes,1,1006.942246,19065.69279,1,0,52
3475,No,0,No,0,490.645063,37998.71435,1,0,63
3476,No,0,Yes,1,141.0265496,11314.39178,0,0,61
3477,No,0,No,0,761.8855412,46421.76407,0,0,11
3478,No,0,No,0,1787.60382,33312.80668,1,1,78
3479,No,0,No,0,964.5413058,33908.05138,1,0,33
3480,No,0,No,0,931.5769842,52703.79122,1,0,30
3481,No,0,No,0,10.0565726,37673.31655,0,1,73
3482,No,0,Yes,1,1971.663236,22040.26274,0,0,21
3483,No,0,Yes,1,1171.519916,17642.26775,0,0,66
3484,No,0,No,0,784.383692,44927.4957,0,0,40
3485,No,0,No,0,503.4985373,20476.07294,0,0,47
3486,No,0,Yes,1,295.4807145,17324.04163,1,0,34
3487,Yes,1,Yes,1,1475.057438,20210.27262,0,1,70
3488,No,0,No,0,950.4713695,38990.17386,0,0,21
3489,No,0,Yes,1,1083.702362,17522.73069,1,0,75
3490,No,0,Yes,1,1334.666264,18064.77834,1,1,17
3491,Yes,1,No,0,1332.386178,53517.35049,1,1,83
3492,No,0,No,0,314.5480494,43440.60406,1,1,79
3493,No,0,Yes,1,683.1898968,12367.69713,1,0,57
3494,No,0,Yes,1,1087.412755,17060.59429,1,0,10
3495,No,0,No,0,443.6347834,46611.02063,1,1,89
3496,No,0,No,0,426.5528803,34191.29522,1,1,74
3497,No,0,No,0,532.9847408,55847.28595,0,0,44
3498,No,0,Yes,1,1378.217339,20119.8292,0,0,4
3499,No,0,No,0,470.0359134,29309.12726,1,1,40
3500,No,0,Yes,1,470.3093927,10062.0836,0,1,80
3501,No,0,No,0,98.39661755,25308.58993,1,0,53
3502,No,0,No,0,400.0591104,30160.28898,0,0,47
3503,No,0,No,0,1265.725868,20816.95333,0,1,43
3504,No,0,Yes,1,700.3351717,15905.2127,1,0,54
3505,No,0,No,0,1266.772636,47991.05013,1,0,64
3506,No,0,No,0,116.3537354,30765.3518,0,0,49
3507,No,0,Yes,1,1023.638535,15738.16001,1,0,46
3508,No,0,No,0,823.6641694,24533.20314,1,1,0
3509,No,0,Yes,1,1328.671531,13389.43379,0,1,14
3510,No,0,No,0,1032.185178,46541.64947,1,0,18
3511,No,0,Yes,1,1093.639058,14790.76919,1,1,88
3512,No,0,No,0,587.764496,39618.81736,1,0,81
3513,No,0,No,0,1379.184314,48254.60001,1,0,53
3514,No,0,Yes,1,444.0253084,23691.98322,0,1,14
3515,No,0,Yes,1,597.6024871,21296.6123,0,0,23
3516,No,0,No,0,738.1944102,35134.26535,0,0,57
3517,No,0,No,0,563.4911731,47142.44985,1,0,1
3518,No,0,Yes,1,1518.715646,23877.81985,1,0,45
3519,No,0,No,0,1610.719681,30098.82399,1,0,15
3520,No,0,Yes,1,542.3896938,14294.59508,1,0,22
3521,No,0,No,0,586.1690704,31466.85134,1,0,15
3522,No,0,Yes,1,648.8853641,24457.36408,0,0,18
3523,No,0,Yes,1,913.0464559,17139.5796,1,1,53
3524,No,0,No,0,1650.896019,43478.12821,1,0,10
3525,No,0,No,0,758.5061124,37485.90813,1,0,81
3526,No,0,No,0,1955.557356,45507.9115,0,0,55
3527,No,0,No,0,446.9644659,27626.60257,0,1,31
3528,No,0,No,0,874.9416209,39807.67955,1,1,19
3529,No,0,Yes,1,1124.567376,28936.90622,1,0,51
3530,No,0,No,0,0,29427.91484,0,0,18
3531,No,0,No,0,184.5691415,44021.30216,0,0,40
3532,No,0,No,0,1133.799783,39860.16322,0,0,11
3533,No,0,Yes,1,1148.923139,19717.42629,0,0,3
3534,No,0,No,0,1040.272472,35639.5543,0,0,61
3535,No,0,No,0,753.9608286,21507.99492,1,1,9
3536,No,0,No,0,818.4962932,34903.67755,0,1,74
3537,No,0,Yes,1,1228.655816,17460.64216,1,0,21
3538,No,0,Yes,1,16.4148836,24291.34942,0,0,50
3539,No,0,No,0,763.900776,64967.64045,1,0,75
3540,No,0,Yes,1,1667.308827,15614.82091,0,0,55
3541,No,0,No,0,637.4918793,48942.61214,1,0,69
3542,No,0,No,0,911.1320579,31265.21771,1,1,20
3543,No,0,No,0,125.0538441,50059.54712,1,1,56
3544,No,0,Yes,1,548.2788232,15308.59999,1,0,66
3545,No,0,No,0,795.0348699,34169.66973,1,0,11
3546,No,0,No,0,649.1590457,37015.27499,0,0,38
3547,No,0,No,0,0,51758.41029,1,0,48
3548,No,0,No,0,292.3343828,41036.12926,0,1,45
3549,No,0,No,0,1285.991803,31068.12253,0,0,83
3550,No,0,No,0,845.8543023,44480.65532,1,0,53
3551,No,0,Yes,1,1660.111798,26838.93305,0,0,88
3552,No,0,No,0,610.5686385,36145.01702,1,0,30
3553,No,0,Yes,1,1137.421085,16177.27291,1,0,35
3554,No,0,Yes,1,1115.768562,11496.54181,0,1,9
3555,No,0,No,0,302.1642898,28805.06267,0,0,87
3556,No,0,No,0,1074.143357,35054.58442,0,0,57
3557,No,0,No,0,510.960176,32151.84898,0,0,49
3558,No,0,No,0,974.4105653,43861.80192,0,0,33
3559,No,0,No,0,46.18328844,42533.71536,1,0,71
3560,No,0,No,0,1731.604528,58075.94369,0,0,32
3561,No,0,No,0,1429.393379,31387.70033,1,0,79
3562,No,0,No,0,503.5138088,62115.10508,0,1,44
3563,Yes,1,Yes,1,2179.221428,15302.7765,0,0,59
3564,No,0,No,0,18.78828058,24699.09684,0,0,41
3565,No,0,No,0,1047.139689,46007.98061,0,1,49
3566,No,0,Yes,1,1049.603574,11137.86104,1,1,28
3567,No,0,No,0,1372.935822,35467.75766,0,1,79
3568,No,0,No,0,958.3266322,28145.84248,0,0,14
3569,No,0,No,0,826.6385929,47358.54902,0,0,86
3570,No,0,No,0,1005.163082,42127.99447,1,1,65
3571,No,0,No,0,1132.862485,25402.471,1,1,83
3572,No,0,No,0,618.610524,45154.74784,0,0,71
3573,No,0,No,0,1073.825421,47935.00532,1,0,11
3574,No,0,No,0,1108.800997,39676.55456,0,0,61
3575,No,0,No,0,583.7120008,42590.12414,0,0,13
3576,No,0,No,0,835.5334433,23160.57862,1,1,63
3577,No,0,No,0,698.6738292,29580.0691,1,0,10
3578,No,0,No,0,929.5761899,40442.06312,1,0,5
3579,No,0,No,0,916.5979585,41432.4345,0,0,70
3580,No,0,No,0,1324.198769,10892.32916,0,0,79
3581,No,0,Yes,1,1219.376677,11361.82386,1,0,50
3582,No,0,No,0,265.2958484,45828.01885,1,1,76
3583,No,0,Yes,1,1255.425835,19885.76115,0,1,5
3584,No,0,No,0,1524.436703,18878.55448,0,1,25
3585,No,0,No,0,326.3972934,30156.35542,1,0,61
3586,No,0,No,0,1821.003152,54051.98234,0,0,85
3587,No,0,Yes,1,1357.423466,25733.3094,0,0,18
3588,No,0,No,0,1187.473801,53318.99336,1,0,56
3589,No,0,Yes,1,925.9048607,20952.58614,0,0,47
3590,No,0,No,0,1451.785006,27853.96778,1,0,27
3591,No,0,No,0,32.06807899,38788.66047,0,1,24
3592,No,0,No,0,685.1975865,36015.41886,1,1,39
3593,No,0,No,0,1071.89915,54791.80557,1,0,21
3594,No,0,No,0,874.4902512,50078.45942,1,0,6
3595,No,0,No,0,926.3096412,38093.97752,1,1,82
3596,No,0,No,0,1235.640809,53171.29688,1,1,54
3597,No,0,Yes,1,1155.504667,24840.76175,1,0,48
3598,Yes,1,No,0,1360.385782,28992.00182,0,0,32
3599,No,0,No,0,234.9957765,40394.42105,1,0,41
3600,No,0,No,0,854.6912433,26672.18171,0,1,21
3601,No,0,Yes,1,1405.658927,19701.75543,1,0,31
3602,No,0,Yes,1,1161.026177,13913.44196,0,0,64
3603,No,0,No,0,329.3476893,20708.98772,1,0,67
3604,No,0,No,0,1541.320802,32508.3839,0,0,73
3605,No,0,No,0,1456.652456,59361.91835,1,1,11
3606,No,0,No,0,0,24565.57165,1,0,9
3607,No,0,No,0,83.08037273,45442.82986,1,1,56
3608,No,0,No,0,95.8981855,31437.42323,1,0,87
3609,No,0,No,0,674.804717,47653.61598,1,0,13
3610,No,0,No,0,917.7839803,44466.88503,1,0,2
3611,No,0,Yes,1,759.8033264,14217.69888,0,0,36
3612,No,0,No,0,379.0630675,14792.51184,1,0,64
3613,Yes,1,Yes,1,2004.394001,18860.84665,0,0,40
3614,No,0,No,0,1469.603836,43436.95207,1,0,65
3615,No,0,No,0,200.2748084,36926.39755,1,0,86
3616,No,0,No,0,843.4296594,39512.06905,1,0,51
3617,No,0,No,0,676.7633506,34400.86089,0,1,70
3618,No,0,No,0,46.09208958,42025.76231,0,0,85
3619,No,0,No,0,542.8420254,48897.75254,1,1,44
3620,No,0,No,0,89.90989542,30004.4708,1,1,33
3621,No,0,No,0,908.1844428,37319.62257,0,0,45
3622,No,0,No,0,0,46306.93629,0,1,53
3623,No,0,Yes,1,1326.848392,20790.25397,1,1,49
3624,No,0,Yes,1,993.8172666,12531.0255,0,1,48
3625,No,0,Yes,1,1084.381324,20881.45652,0,1,65
3626,No,0,No,0,1197.71154,30377.25003,1,0,7
3627,No,0,No,0,1378.297068,43411.66192,1,0,17
3628,No,0,No,0,182.7419949,32359.20921,1,0,50
3629,No,0,No,0,529.6503069,35102.27513,0,1,56
3630,No,0,Yes,1,1632.354361,15763.58457,1,1,43
3631,No,0,Yes,1,1119.202526,20619.50975,1,0,64
3632,No,0,No,0,787.1368176,45772.61403,1,0,36
3633,No,0,Yes,1,969.7841591,21412.60098,1,0,85
3634,No,0,No,0,1256.98265,38083.13036,0,0,74
3635,No,0,No,0,1015.045427,31026.41301,1,0,67
3636,No,0,Yes,1,1197.608957,17452.00004,1,0,51
3637,No,0,Yes,1,847.4580256,16926.35002,1,0,60
3638,No,0,No,0,598.4386356,52896.0597,1,0,56
3639,No,0,Yes,1,983.0922765,17001.64919,1,1,22
3640,No,0,No,0,1296.267423,45226.12102,0,1,15
3641,No,0,No,0,412.397142,30206.95882,0,1,43
3642,Yes,1,No,0,1504.755378,26183.24535,1,0,85
3643,No,0,Yes,1,367.3634193,16295.56247,0,0,48
3644,No,0,No,0,0,27889.3047,1,0,29
3645,No,0,Yes,1,894.7254906,19335.63404,0,0,56
3646,No,0,No,0,75.83412558,42075.04784,0,1,30
3647,No,0,No,0,642.5352176,34893.78594,1,0,82
3648,No,0,Yes,1,1777.284555,14567.81398,1,0,13
3649,No,0,No,0,370.0332879,44507.21131,0,0,57
3650,No,0,No,0,653.373457,52276.5854,0,0,1
3651,No,0,No,0,793.9121634,48907.68384,1,0,45
3652,No,0,No,0,917.0752778,19003.77498,1,0,63
3653,No,0,No,0,509.7784393,38614.41313,0,1,11
3654,No,0,No,0,947.8137895,42094.47015,0,0,63
3655,No,0,Yes,1,860.8353999,19514.76352,0,0,77
3656,No,0,No,0,302.2270486,35232.46044,0,0,35
3657,No,0,No,0,891.8873793,35062.53819,0,1,39
3658,No,0,No,0,1377.558752,38364.67915,1,0,39
3659,No,0,Yes,1,1222.958464,15174.97246,1,0,37
3660,No,0,No,0,378.9704244,39492.01195,1,0,87
3661,No,0,No,0,0,41523.75248,0,0,45
3662,No,0,Yes,1,1103.913001,28552.53733,0,1,90
3663,No,0,Yes,1,704.4725219,21140.27564,1,0,75
3664,No,0,Yes,1,1402.31057,21566.55688,0,1,72
3665,No,0,Yes,1,68.37660782,10996.08786,0,1,24
3666,No,0,No,0,409.5960723,30627.50294,1,0,37
3667,No,0,Yes,1,655.7009447,19915.23285,0,0,0
3668,No,0,Yes,1,654.8146682,14504.39641,1,1,46
3669,No,0,No,0,1255.920125,43929.14322,1,1,47
3670,No,0,No,0,1217.960888,33443.30641,1,1,57
3671,No,0,No,0,691.8931985,35562.60937,0,0,65
3672,No,0,Yes,1,548.1362888,19501.34107,0,0,8
3673,No,0,No,0,437.5460694,31537.12693,1,0,49
3674,No,0,No,0,1067.842439,70700.64784,0,0,86
3675,No,0,No,0,521.4397781,31981.85812,1,0,32
3676,No,0,Yes,1,1348.99532,25805.80996,1,0,76
3677,No,0,No,0,674.6637003,41798.39162,1,0,86
3678,No,0,No,0,516.3590418,25891.75965,0,0,52
3679,No,0,Yes,1,1470.338563,19647.14233,0,1,21
3680,No,0,No,0,859.0079101,43101.87381,0,0,22
3681,No,0,No,0,1114.088015,59200.137,0,1,13
3682,No,0,No,0,773.3268067,51787.78944,1,0,68
3683,No,0,Yes,1,803.968975,16553.77283,1,0,0
3684,No,0,No,0,376.2925648,43940.04806,0,1,28
3685,No,0,No,0,829.7296771,36164.15418,1,0,32
3686,No,0,No,0,299.8906333,34920.18154,1,0,28
3687,No,0,Yes,1,148.6570947,15645.77712,1,0,15
3688,No,0,No,0,705.113586,47752.15923,1,0,74
3689,No,0,No,0,467.8641353,43308.69657,0,1,48
3690,No,0,No,0,382.0942862,38348.28619,1,0,8
3691,No,0,No,0,450.3090116,46172.72509,1,0,9
3692,No,0,No,0,379.9145929,39064.04852,1,0,84
3693,No,0,Yes,1,151.7714011,18659.07094,1,1,88
3694,No,0,No,0,1535.224473,35282.22802,0,0,48
3695,No,0,No,0,1596.87343,34655.88003,1,0,51
3696,No,0,No,0,778.0601546,52545.57805,1,0,4
3697,No,0,No,0,107.7066719,42199.96763,1,0,11
3698,No,0,Yes,1,961.7978206,13389.06941,1,0,29
3699,No,0,Yes,1,235.2497893,13360.92519,1,0,5
3700,No,0,No,0,935.3381557,57139.30486,1,0,8
3701,No,0,No,0,0,34563.04588,1,0,4
3702,No,0,No,0,10.30689072,37590.30958,1,1,12
3703,No,0,Yes,1,2370.463612,24251.95872,1,1,45
3704,No,0,No,0,1447.022281,37322.71022,0,0,65
3705,No,0,No,0,829.0233191,25161.89851,1,1,53
3706,No,0,No,0,1474.061544,47040.80859,1,0,86
3707,No,0,No,0,913.6383267,50351.1552,0,0,80
3708,No,0,No,0,1028.886338,34257.63277,0,0,26
3709,No,0,No,0,563.8917207,54147.70839,0,0,36
3710,No,0,Yes,1,747.8216828,19330.3084,1,0,43
3711,No,0,Yes,1,811.5399409,13828.96866,0,0,73
3712,No,0,Yes,1,797.3736475,23438.1458,1,0,64
3713,No,0,No,0,701.9181566,53151.76073,1,1,7
3714,No,0,No,0,1195.359822,42107.364,0,1,54
3715,Yes,1,No,0,1672.506063,66466.46089,1,0,76
3716,No,0,No,0,889.9012,20805.61404,0,1,76
3717,No,0,Yes,1,579.7213046,18555.75259,1,0,14
3718,No,0,No,0,1143.200459,28900.72779,0,0,75
3719,Yes,1,Yes,1,1237.621866,14862.70546,1,0,45
3720,No,0,No,0,740.9570805,48683.22038,1,0,69
3721,No,0,Yes,1,1470.474586,18621.17043,1,0,70
3722,No,0,No,0,507.6786163,45839.13418,0,0,69
3723,No,0,Yes,1,452.3023556,19922.64012,1,1,31
3724,No,0,No,0,431.9049281,30115.15283,0,1,77
3725,No,0,No,0,388.9354653,36932.81012,0,0,51
3726,No,0,Yes,1,647.2601142,18905.85384,0,1,68
3727,No,0,No,0,1069.130301,42361.04675,0,0,31
3728,No,0,No,0,517.9885181,45495.00543,0,1,78
3729,No,0,No,0,996.2511833,23720.98747,0,0,33
3730,No,0,No,0,995.1223306,47286.83091,0,0,55
3731,No,0,No,0,0,55069.81221,0,0,76
3732,No,0,No,0,480.5711421,36192.09032,0,0,64
3733,No,0,No,0,413.8588246,42453.68188,0,0,64
3734,No,0,No,0,730.0720039,47074.22892,1,1,19
3735,No,0,No,0,11.30778333,43520.4888,0,1,68
3736,No,0,Yes,1,1507.892451,14632.25766,1,0,12
3737,No,0,Yes,1,1129.113909,13580.25696,0,0,4
3738,No,0,No,0,1159.93658,46789.88063,0,0,84
3739,No,0,No,0,817.9824403,40658.58991,1,0,80
3740,No,0,Yes,1,901.1752435,16745.06685,1,1,55
3741,No,0,Yes,1,1778.121512,17060.92745,0,1,28
3742,No,0,No,0,1036.756686,34912.78946,0,0,55
3743,No,0,No,0,199.1361487,49292.54565,1,0,68
3744,No,0,Yes,1,1295.690551,23191.23653,1,1,42
3745,No,0,Yes,1,468.2576618,6365.564576,1,0,80
3746,No,0,No,0,688.1054911,27080.74254,0,0,75
3747,No,0,No,0,202.3212081,37188.56938,0,0,84
3748,No,0,No,0,621.0034435,37249.43644,1,1,86
3749,No,0,No,0,963.3324811,30100.76227,0,0,25
3750,No,0,No,0,1106.697012,51879.71848,0,0,27
3751,No,0,No,0,1391.407689,30427.20258,1,1,33
3752,No,0,No,0,198.5947905,58598.66764,0,0,88
3753,No,0,No,0,90.68269663,37914.40131,0,1,90
3754,No,0,No,0,460.873865,49243.44479,1,0,60
3755,No,0,No,0,1182.444832,34784.78813,0,0,86
3756,No,0,No,0,748.4344222,43215.82973,1,1,15
3757,No,0,Yes,1,1727.554591,11608.12845,0,1,4
3758,No,0,No,0,831.4782222,39079.78845,0,0,62
3759,No,0,No,0,655.6291501,40257.93299,1,0,19
3760,No,0,Yes,1,787.1367086,22434.97645,1,0,86
3761,No,0,Yes,1,760.8953501,20070.148,1,0,41
3762,No,0,No,0,0,44387.5749,1,0,25
3763,No,0,No,0,523.3884426,53115.59936,1,0,67
3764,No,0,No,0,481.5910034,35817.76129,0,0,66
3765,No,0,No,0,0,26275.25654,1,0,47
3766,No,0,Yes,1,1414.657799,17954.85255,0,0,85
3767,No,0,Yes,1,1103.216776,22410.9083,1,0,29
3768,No,0,No,0,948.6964528,38247.91323,1,0,67
3769,No,0,Yes,1,725.5724195,9019.545512,1,1,74
3770,No,0,No,0,1727.349001,40791.14292,0,0,39
3771,No,0,No,0,891.6073042,43925.96442,0,0,25
3772,No,0,No,0,667.290493,66538.34422,1,1,33
3773,No,0,Yes,1,1060.26371,15661.409,0,0,9
3774,No,0,Yes,1,830.8605751,18259.66422,0,0,39
3775,No,0,No,0,319.1745767,44410.53156,1,1,62
3776,No,0,No,0,1147.274484,44871.54944,0,0,18
3777,No,0,No,0,664.5115204,47878.83383,0,0,44
3778,No,0,No,0,1066.899512,35567.76207,0,0,71
3779,No,0,Yes,1,374.9767674,19806.51909,1,0,42
3780,No,0,No,0,549.1913427,43688.68042,0,1,80
3781,No,0,Yes,1,943.5813708,17730.91926,1,0,15
3782,No,0,No,0,111.2850398,42292.29777,0,0,40
3783,No,0,No,0,504.7395253,59560.17966,1,0,16
3784,No,0,No,0,798.4773511,32921.63394,1,0,86
3785,Yes,1,No,0,2008.458596,35145.04762,1,0,33
3786,No,0,No,0,965.9265722,29219.07078,0,0,74
3787,No,0,No,0,1768.139978,30762.10521,1,1,71
3788,No,0,No,0,435.0553769,32198.02488,1,0,2
3789,No,0,Yes,1,685.6319445,15892.09254,1,0,15
3790,No,0,Yes,1,745.2306213,12877.5095,0,0,9
3791,No,0,No,0,161.7594874,43676.05741,0,0,21
3792,No,0,No,0,0,32558.47509,0,0,9
3793,No,0,No,0,1389.286467,38373.01452,1,1,35
3794,No,0,No,0,802.0926754,45052.58045,0,1,80
3795,No,0,Yes,1,335.8226355,16123.11335,0,0,0
3796,No,0,No,0,1031.786257,39260.00622,1,0,84
3797,No,0,No,0,893.2416447,43816.22547,1,1,75
3798,No,0,No,0,1007.277995,45124.04044,0,0,80
3799,No,0,No,0,786.8023084,38023.61481,0,0,43
3800,No,0,Yes,1,1814.558895,24177.27252,1,0,70
3801,No,0,No,0,116.2188756,50109.02341,1,0,25
3802,No,0,No,0,839.9240942,47347.67671,1,1,58
3803,No,0,Yes,1,824.6917018,15158.62479,0,0,53
3804,No,0,No,0,239.3844788,25485.17338,1,0,52
3805,No,0,No,0,933.7511521,52319.15351,1,0,84
3806,No,0,No,0,459.3876653,37630.61332,1,0,49
3807,No,0,Yes,1,870.0239927,15955.88515,0,0,30
3808,No,0,No,0,232.2075504,11151.04762,1,0,84
3809,No,0,No,0,150.7838407,32106.48364,0,0,24
3810,No,0,No,0,1215.170473,55230.64819,1,0,79
3811,No,0,No,0,1435.360095,33728.89232,0,0,29
3812,No,0,No,0,338.0683219,47340.02669,1,1,24
3813,No,0,Yes,1,1056.947399,20304.09812,1,0,57
3814,No,0,No,0,194.1734166,28743.16437,1,1,46
3815,No,0,No,0,298.5096896,50229.77974,1,0,49
3816,No,0,Yes,1,938.339329,21911.72721,0,0,18
3817,No,0,No,0,1297.392431,47095.22157,0,0,62
3818,No,0,No,0,690.2283828,56958.59936,1,0,24
3819,No,0,No,0,1013.906431,34166.82649,1,0,37
3820,No,0,No,0,1213.794105,48796.84928,1,0,21
3821,No,0,No,0,0,39269.83592,1,0,43
3822,No,0,Yes,1,1399.950257,11010.21245,0,0,54
3823,No,0,No,0,590.99973,50246.71554,1,0,17
3824,No,0,No,0,1438.833691,35532.39932,1,1,55
3825,No,0,No,0,438.2346852,48859.26102,0,0,43
